# id:24--24-24-0 
0.09,-0.28,-1
-0.57,0.91,1
0.42,0.18,1
0.55,-0.96,-1
0.98,-0.71,-1
-0.15,0.48,1
0.46,-0.59,-1
0.7,0.35,-1
-0.92,-0.57,-1
-0.77,0.45,-1
0.9,-0.47,-1
0.7,-0.03,-1
0.58,-0.62,-1
0.11,0.94,1
-0.47,0.91,1
0.11,-0.24,-1
-0.27,-0.79,-1
-0.05,0.92,1
-0.46,1,1
0.41,-0.77,-1
0.81,-0.87,-1
-0.08,0.83,1
0.94,0.4,-1
-0.87,-0.49,-1
-0.62,0.04,-1
-0.08,-0.85,-1
-0.06,-0.12,-1
0.37,0.83,1
0.15,-0.63,-1
0.36,0.78,1
0.02,0.58,1
0.21,-0.5,-1
-0.64,-0.56,-1
0.91,-0.42,-1
0.38,-0.04,-1
-0.24,0.88,1
-0.1,-0.18,-1
0.26,-0.82,-1
0.53,0.34,-1
0.81,-0.3,-1
-0.7,0.72,1
-0.06,-0.07,-1
0.41,0.29,1
0.27,0.2,1
0.65,-0.43,-1
0.06,0.33,1
-0.37,-0.77,-1
0.08,0.5,1
0.37,0.03,-1
-0.98,-0.17,-1
-0.55,0.14,-1
-0.53,-0.93,-1
-0.01,0.48,1
0.96,-0.25,-1
0.5,-0.61,-1
1,0.46,-1
-0.63,-0.92,-1
0.58,0.17,-1
-0.04,-0.47,-1
0.69,-0.45,-1
0.11,0.01,-1
-0.75,0.49,-1
-0.68,-0.53,-1
0.69,-0.57,-1
-0.75,0.93,1
0.38,0.93,1
0.85,-0.7,-1
-0.46,0.88,1
-0.27,-0.16,-1
0.95,-0.47,-1
0.99,0.65,-1
0.16,0.9,1
-0.59,-0.78,-1
0.15,0.92,1
-0.37,-0.83,-1
-0.49,0.55,1
0.85,0.4,-1
0.26,0.94,1
0.84,-0.34,-1
-0.05,-0.4,-1
-0.39,-0.41,-1
0.29,0.75,1
0.45,-0.84,-1
-0.91,0.31,-1
0.16,0.95,1
-0.85,-0.55,-1
0.07,-0.71,-1
-0.72,0.56,1
0.38,0.39,1
0.32,-0.66,-1
0.79,-0.04,-1
0.89,-0.75,-1
0.9,0.71,-1
-0.87,0.8,-1
-0.72,-0.05,-1
-0.39,0.1,-1
-0.52,-0.83,-1
0.76,-0.54,-1
-0.04,0.84,1
-0.18,0.16,1
0.29,-0.06,-1
-0.65,-0.17,-1
0.16,-0.28,-1
-0.88,-0.15,-1
-0.6,0.14,-1
-0.38,0.75,1
0.3,-0.78,-1
-0.73,0.98,1
-0.2,-0.07,-1
-0.29,0.76,1
-0.03,0.05,1
-0.82,0.4,-1
0.66,-0.45,-1
-0.18,-0.32,-1
0.78,0.08,-1
0.69,0.7,1
-0.31,0,-1
0.88,0.27,-1
0.51,-0.94,-1
-0.01,-0.22,-1
0.63,0.75,1
0.2,0.94,1
0.6,0.6,1
-0.29,-0.59,-1
-0.32,-0.82,-1
0.8,0.88,1
-0.36,-0.44,-1
0.72,-0.57,-1
-0.23,0.95,1
-0.24,-0.06,-1
-0.5,-0.44,-1
0.29,0.76,1
0.48,0.36,1
-0.79,-0.94,-1
0.64,-0.25,-1
-0.86,-0.46,-1
-0.65,0.19,-1
0.55,-0.1,-1
-0.99,0.68,-1
-0.46,-0.57,-1
0.85,-0.07,-1
-0.1,-0.79,-1
0.9,0.69,-1
-0.52,0.91,1
0.49,0.55,1
-0.33,0.7,1
0.74,-0.96,-1
0.36,0.59,1
0.42,0.61,1
0.43,-0.86,-1
-0.63,0.99,1
0.89,-0.11,-1
0.15,-0.22,-1
0.77,0.26,-1
-0.55,-0.26,-1
0.9,0.42,-1
0.89,0.15,-1
0.06,-0.49,-1
0.14,0.93,1
-0.1,0.36,1
0.09,0.74,1
-0.8,0.62,-1
0.54,-0.24,-1
-0.44,-0.47,-1
0.5,-0.02,-1
0.98,-0.12,-1
-0.86,-0.23,-1
-0.64,0.84,1
-0.84,-0.03,-1
0.58,0.88,1
0.14,-0.04,-1
-0.32,0.17,1
0.12,-0.29,-1
-0.67,0.27,-1
-0.19,-0.23,-1
-0.97,-0.26,-1
-0.32,-0.11,-1
-0.53,0.25,-1
-0.22,0.42,1
0.01,0,1
-0.4,-0.87,-1
0.93,-0.18,-1
-0.14,0.94,1
-0.44,-0.74,-1
-0.22,0.08,-1
1,0.12,-1
-0.92,0.8,-1
-0.06,-0.74,-1
0.63,0.04,-1
0.29,-0.95,-1
-0.18,-0.34,-1
0.32,-0.42,-1
-0.01,0.45,1
0.37,-1,-1
0.02,-0.21,-1
0.45,-0.22,-1
-0.4,-0.14,-1
-0.35,0.81,1
0.95,0.43,-1
-0.34,-0.29,-1
-0.63,0.54,1
-0.79,-0.14,-1
-0.12,0.86,1
0.48,0.22,-1
-0.65,-0.76,-1
-0.7,0.69,1
0.36,-0.71,-1
-0.78,-0.05,-1
0.34,-0.1,-1
0.51,0.56,1
0.73,0.94,1
-0.4,-0.85,-1
-0.94,0.03,-1
-0.02,-0.49,-1
0.9,-0.13,-1
0.61,0.17,-1
-0.9,-0.47,-1
0.47,-0.25,-1
-0.37,-0.91,-1
0.23,0.6,1
-0.48,0.33,-1
0.37,0.94,1
0.07,-1,-1
-0.38,-0.02,-1
0.4,-0.12,-1
-0.58,-0.51,-1
0.13,-0.4,-1
-0.86,-0.93,-1
-0.91,-0.3,-1
-0.05,0.93,1
0.37,-0.55,-1
0.72,0.83,1
-0.79,-0.11,-1
0.75,0.52,-1
0.8,-0.09,-1
-0.29,0.33,1
-0.21,-0.54,-1
0.4,-0.39,-1
-0.24,-0.3,-1
-0.79,0.66,1
0.26,0.02,-1
0.63,-0.26,-1
0.94,-0.05,-1
-0.76,-0.3,-1
0.53,-0.51,-1
0.7,0.2,-1
-0.65,1,1
0.62,0.4,1
-0.05,-0.85,-1
-0.02,-0.63,-1
-0.05,0.63,1
0.37,0.26,1
0.61,0.19,-1
-0.26,0.44,1
0.4,-0.03,-1
-0.05,-0.34,-1
0.85,0.02,-1
0.2,-0.36,-1
0.17,0.59,1
0.84,-0.43,-1
-0.84,0.52,-1
0.52,-0.12,-1
0.61,-0.51,-1
-0.36,0.24,1
-0.62,-0.37,-1
-0.39,0.59,1
-0.96,0.43,-1
0.47,-0.37,-1
-0.71,0.8,1
0.27,0.63,1
-0.38,0.8,1
0.6,0.31,-1
0.83,-0.08,-1
0.25,0.57,1
-0.89,0.95,1
0.95,-0.44,-1
-0.56,-0.4,-1
0.97,-0.93,-1
-0.88,-0.64,-1
0.87,0.63,-1
-0.82,-0.76,-1
-0.98,0.85,-1
-0.26,0.67,1
0.96,-0.08,-1
-0.6,0.03,-1
0.5,-0.02,-1
-0.83,0.43,-1
-0.73,0.39,-1
0.02,0.51,1
0.55,0.38,1
0.72,0.57,1
0.67,0.59,1
-0.06,-0.68,-1
0.12,-0.73,-1
-0.13,-0.32,-1
-0.44,-0.82,-1
-0.19,-0.65,-1
0.67,-0.37,-1
-0.4,0.65,1
0.9,0.19,-1
-0.18,-0.09,-1
1,-0.43,-1
0,0.51,1
0.69,-0.37,-1
0.28,0.5,1
0.92,-0.95,-1
0.53,-0.13,-1
-0.44,-0.46,-1
-0.01,0.14,1
-0.08,0.04,1
-0.77,0.86,1
0.11,0.85,1
0.58,-0.15,-1
-0.64,-0.47,-1
0.42,0.82,1
0.17,0.74,1
0.09,0.26,1
0.37,0.83,1
-0.73,-0.18,-1
-0.18,0.74,1
-0.43,0.98,1
0.22,0.09,-1
-0.56,-0.33,-1
0.18,0.03,1
-0.45,-0.55,-1
0.42,0.62,1
-0.66,-0.29,-1
-0.87,-0.93,-1
-0.53,-0.66,-1
0.96,0.17,-1
-0.52,0.74,1
-0.15,-0.04,1
0.08,0.4,1
-0.85,-0.42,-1
0.76,0.13,-1
0.18,-0.45,-1
-0.67,-0.11,-1
-0.25,0.03,-1
-0.01,0.51,1
-0.95,0.47,-1
-0.15,0.95,1
0.63,-0.2,-1
0.5,0.88,1
-0.97,-0.98,-1
0.6,0.79,1
0.61,-0.03,-1
0.24,0.3,1
0.59,-0.95,-1
1,0.05,-1
-0.24,0.1,1
-0.31,0.96,1
-0.63,0.58,1
0,0.07,1
0.03,0.1,1
0.65,-0.3,-1
0.4,-0.69,-1
0.69,0.56,1
-0.13,0.14,1
0.08,0.14,1
-0.21,0.9,1
0.98,-0.41,-1
0.09,-0.04,1
0.01,0.97,1
-0.2,0,1
-0.39,-0.36,-1
-0.79,-0.97,-1
-0.23,0.73,1
-0.36,-0.41,-1
-0.44,0.68,1
0.54,-0.53,-1
0.62,-0.56,-1
0.64,0.54,1
0.24,-0.46,-1
0.92,0.34,-1
0.7,0.96,1
-0.83,-0.84,-1
-0.03,-0.06,1
0.31,0.58,1
-0.21,-0.86,-1
0.42,0.68,1
0.93,0.29,-1
0.04,-0.07,-1
0.11,-0.83,-1
0.14,-0.91,-1
-0.84,0.8,1
0.84,0.97,1
# id:24-24-24-0 
-0.02,-0.75,1
0.04,-0.18,-1
-0.5,-0.11,1
0.51,0.42,1
-0.48,-0.1,1
0,-0.6,1
-0.6,0.66,-1
0.2,0.7,-1
0.95,-0.66,1
0.16,0.9,1
-0.22,0.84,-1
0.26,-0.82,1
0.09,-0.68,-1
-0.27,0.27,1
-0.07,0.65,-1
0.34,0.36,1
0.7,0.49,1
0.39,0.73,-1
0.57,0.99,1
-0.84,-0.59,1
-0.27,-0.96,1
0.32,-0.78,-1
0.87,-0.72,1
0.64,-0.31,1
-0.82,-0.22,1
-0.49,-0.28,-1
-0.3,-0.82,1
-0.41,0.5,1
0.55,0.47,1
0.7,0.37,1
0.65,0.49,1
-0.83,0.28,-1
-0.94,-0.19,-1
0.53,0.66,-1
0.84,0.56,-1
0.05,0.22,-1
-0.31,-0.46,-1
0.92,-0.44,1
-0.96,-0.27,-1
-0.99,0.46,-1
-0.74,-0.5,1
-0.84,0.32,1
-0.13,0.11,1
-0.67,-0.81,1
-0.26,0.98,-1
-0.47,0.36,-1
-0.91,0.05,-1
-0.49,0.39,1
0.9,-0.14,-1
-0.83,-0.42,1
0.7,-0.51,-1
-0.32,0.48,1
0.45,-0.55,1
0.82,-0.73,1
0.33,0.38,1
-0.23,-0.78,-1
0.08,0.18,1
0.77,-0.22,1
0.27,0.27,1
-0.26,-0.47,-1
-0.02,0.44,1
0.72,-0.26,1
-0.88,-0.27,1
-0.05,0.49,-1
-0.34,-0.73,-1
0.06,0.59,-1
-0.14,0.37,1
0.9,0.65,1
0.09,0.98,1
-0.28,-0.62,1
0.11,-0.28,-1
-0.8,0.29,1
0.57,0.39,-1
-0.02,0.17,1
-0.47,0.22,-1
-0.14,0.23,1
0.2,-0.01,1
0.37,-0.4,-1
0.32,-0.51,1
0.78,-0.37,1
-0.99,0.68,1
-0.16,-0.09,1
-0.87,-0.75,1
0.49,0.11,1
-0.9,0.7,1
-0.7,0.36,1
0.86,-0.53,1
0.1,0.54,1
0.22,-0.05,-1
0.86,-0.08,1
0.18,0.23,-1
-0.66,0.94,-1
0.63,0.95,1
0.31,0.85,1
-0.68,-0.29,1
-0.76,0.79,1
-0.27,-0.37,-1
0.56,-0.05,1
-0.83,0.57,-1
0.5,-0.26,1
-0.31,-0.12,-1
-0.27,-0.38,1
0.33,0.97,1
0.75,-0.01,-1
0.63,-0.45,1
0.5,0.65,1
0.22,0.31,1
-0.95,0.17,1
-0.96,-0.1,1
0.52,0.92,1
0.88,-0.71,1
0.29,0.45,1
-1,0.18,1
-0.17,-1,-1
0.32,0.37,1
-0.47,-0.41,-1
0.49,-0.14,1
-0.22,0.19,-1
0.48,-0.73,1
0.72,-0.61,1
0.57,0.76,-1
0.77,-0.61,1
0.76,0.19,-1
0.79,-0.42,1
0.45,-0.76,-1
0.43,-0.87,1
-0.6,0.17,-1
0.56,0.33,1
0.09,0.06,1
0.45,0.97,1
0.16,-0.6,1
-0.02,-0.62,-1
-0.38,-0.5,-1
-0.36,0.53,1
-0.31,-0.4,-1
0.94,0.02,1
-0.92,-0.09,1
-0.12,0.81,-1
-0.8,-0.75,1
-0.37,0.19,1
0.69,-0.75,-1
0.78,-0.76,-1
-0.15,-0.46,1
0.57,-0.9,1
0.02,0.67,1
0.47,0.93,1
-0.82,-0.09,1
-0.91,-0.53,1
-0.28,0.36,-1
0.6,0.49,-1
-0.97,0.69,1
0.8,0.02,1
-0.31,-0.57,-1
-0.64,-0.36,-1
0.55,-0.3,1
0.17,0.41,1
-0.23,0.56,-1
0.04,0.36,1
0.05,-0.96,1
0.07,0.93,1
-0.65,-0.64,1
0.01,0.76,-1
-0.55,-0.4,1
-0.99,0.65,1
0.2,0.92,-1
0.27,0.98,-1
-0.98,-1,1
0.93,-0.19,-1
0.18,-0.23,-1
-0.48,-0.75,1
-0.14,-0.05,1
-0.4,-0.87,1
-0.96,-0.19,1
-0.21,0.37,1
0.38,-0.22,1
0.6,-0.25,1
0.53,-0.43,-1
-0.17,0.7,1
-0.35,0.65,1
0.78,-0.79,1
0.03,0.1,1
-0.53,-0.25,1
0.54,-0.48,1
0.28,-0.27,1
0.31,-0.14,-1
-0.44,0.9,1
0.54,-0.63,1
-0.42,0.52,1
-0.39,-0.75,1
0.01,-0.96,-1
-0.43,-0.92,1
-0.19,0.59,-1
-0.55,0.51,1
0.4,-0.94,1
-0.57,-0.31,1
-0.8,0.38,1
0.64,-0.96,-1
-0.91,-0.17,-1
-0.08,-0.12,1
-0.54,0.16,1
-0.33,-0.92,-1
-0.86,-0.86,-1
-0.17,0.25,1
-0.37,-0.79,-1
-0.74,0.76,-1
-0.41,-0.89,1
-0.01,0.52,1
-0.32,0.07,1
0.15,-0.7,1
-0.55,-0.59,1
0.67,0.47,-1
0.68,-0.83,1
0.93,0.48,-1
0.59,0.31,-1
-0.17,0.25,1
-0.69,-0.58,1
-0.28,-0.73,1
-0.32,-0.36,-1
-0.89,-0.21,1
-0.04,0.21,1
-0.32,-0.98,-1
0.34,0.43,-1
-0.33,-0.1,1
0.33,-0.47,-1
-0.2,0.22,1
0.87,0.7,1
-0.52,-0.52,1
0.69,0.5,-1
0.53,0.75,1
0.17,0.5,1
-0.6,-0.3,1
0.23,0.28,-1
-0.5,0.02,-1
-0.29,0.35,1
0.84,-0.89,1
0.61,-0.03,1
-0.28,-0.46,1
-0.96,0.04,-1
0.75,-0.46,1
0.82,0.97,-1
-0.02,-0.48,1
0.87,0.02,1
0.13,0.53,1
-0.5,0.13,1
0.68,0.9,1
-0.07,-0.18,1
0.36,-0.65,1
-0.69,-0.35,1
0.17,-0.84,1
0.19,0.88,-1
0.41,0.98,1
0.11,-0.05,1
-0.16,-0.78,1
0.04,-0.33,-1
0.02,-0.91,1
-0.26,0.06,1
0.22,0.64,-1
0.51,0.69,1
0.67,0.81,1
-0.25,0.95,1
-0.84,-0.95,1
-0.27,0.83,1
0.93,0.17,-1
-0.78,0.73,1
0.36,0.52,1
0.21,-0.41,1
-0.61,-0.39,1
-0.45,0.2,1
0.25,-0.87,1
0.96,0.52,1
-0.31,-0.18,1
-0.46,0.12,1
-0.37,-0.79,1
-0.2,-0.44,1
0.17,-0.65,1
0.55,0.11,1
0.24,-0.64,1
0.89,-0.5,-1
0.33,0.62,1
-0.27,0.84,1
-0.96,-0.45,1
0.11,0.93,-1
-0.73,-0.6,1
0.51,-0.56,1
-0.19,0.41,1
0.92,0.01,1
-0.38,-0.27,1
-0.43,-0.12,-1
0.43,0.94,-1
0.87,0.52,-1
0.93,-0.17,1
0.28,-0.41,-1
-1,-0.88,1
0.13,-0.98,1
-0.24,-0.75,1
0.14,0.84,-1
0.78,0.41,1
-0.07,0.94,1
-0.24,0.75,-1
-0.66,-0.52,-1
-0.4,-0.11,1
-0.08,0.41,1
0.67,-0.41,1
-0.57,-0.04,-1
-0.63,-0.53,1
-0.6,0.62,1
0.37,-0.55,1
-0.07,0.33,1
-0.79,-0.7,1
0.71,-0.25,1
0.35,0.84,1
-0.2,0.54,1
-1,0.82,-1
0.44,-0.38,1
0.08,-0.23,-1
-0.91,-0.45,-1
-0.15,-0.19,-1
0.57,-0.72,1
-0.88,-0.9,1
0.65,-0.34,1
-0.53,-0.45,1
0.18,0.63,-1
-0.6,0.21,-1
0.76,0.82,-1
-0.37,-0.74,-1
-0.45,0.11,1
0.21,0.8,1
-0.55,0.68,1
-0.78,-0.44,1
-0.81,0.55,-1
-0.25,0.94,-1
0.75,0.91,-1
-0.83,-0.72,1
0.39,0.7,-1
0.49,-0.02,1
-0.35,0.97,1
-0.47,0.72,1
0.26,0.95,-1
0.88,-0.58,1
-0.67,0.63,-1
0.91,-0.4,1
-0.71,-0.37,1
0.62,0.35,-1
0.31,-0.39,1
-0.68,0.43,1
0.37,0.89,1
-0.69,-0.9,-1
0.73,-0.12,1
0.48,-0.62,1
0.02,-0.18,-1
-0.84,0.3,1
0.91,-0.96,-1
0.48,0.88,1
0.76,0.4,-1
0.51,-0.03,1
0.85,0.86,1
-0.76,0.8,1
-0.38,-0.33,1
0.97,-0.21,1
-0.16,0.57,-1
0.44,0.91,1
0.31,0.26,1
-0.78,0.98,-1
0.84,-0.08,-1
-0.28,-0.49,1
0.18,0.23,1
-0.98,-0.63,1
0.94,0.1,1
0.01,-0.67,-1
0.6,0.84,1
0.81,0.18,1
-0.9,0.31,1
0.83,0.07,1
-0.7,-0.72,-1
-0.35,0.15,-1
-0.75,-0.65,1
-0.31,-0.48,-1
-0.65,-0.28,-1
0.91,-0.99,-1
0.33,0.54,1
-0.39,-0.01,1
0.27,-0.71,1
0.44,-0.59,1
-0.23,-0.53,1
0,-0.46,1
0.26,0.86,1
0.88,0.33,1
-0.13,1,1
-0.01,-0.51,-1
-0.21,0.63,-1
-0.97,-0.3,1
0.18,-0.11,-1
0.43,-0.99,1
0.88,0.04,1
-0.63,0.02,1
0.02,0.3,-1
0.8,0.1,-1
-0.28,-0.54,1
0.16,-0.26,-1
0.63,0.85,1
0.86,-0.96,1
0.09,0.61,1
-0.37,-0.56,1
0.75,0.42,1
-0.48,0.94,1
-0.6,-0.06,1
0.68,0.59,1
0.43,-0.59,1
-0.55,-0.89,1
0.72,-0.49,-1
-0.05,0.7,1
0.11,0.67,1
0.61,-0.64,-1
0.3,-0.11,1
-0.53,0.47,1
0.89,-0.35,-1
-0.23,-0.8,-1
-0.28,-0.12,1
-0.43,-0.15,1
-0.49,-0.4,-1
-0.04,-0.81,-1
0.08,0.69,1
0.16,0.53,1
-0.82,-0.37,1
-0.16,0.26,1
-0.87,-0.71,1
0.14,0.61,1
-0.8,0.71,1
0.9,0.9,1
0.59,-0.33,1
-0.8,0.98,-1
-0.39,0.17,1
-0.58,-0.2,-1
0.09,-0.75,-1
0.86,0.65,-1
0.35,0.65,1
0.55,-0.34,1
0.33,-0.25,1
-0.28,0.68,1
-0.16,0.28,1
-0.93,0.81,1
-0.95,0.08,1
-0.27,0.27,-1
-0.08,0.2,-1
0.87,0.56,1
-0.7,0.49,1
0.16,-0.34,-1
0.95,0.15,-1
-0.04,0.09,1
-0.84,-0.43,1
0.84,-0.11,1
-0.91,-0.69,1
0.87,-0.17,-1
-0.69,0.89,1
-0.45,0.57,-1
-0.28,-0.26,1
0.83,0.69,1
-0.75,0.61,-1
-0.5,0.88,-1
-0.82,-0.94,-1
-0.11,0.72,1
0.61,0.44,-1
0,-0.85,1
-0.1,0.17,1
-0.15,-0.91,1
0.7,0.61,-1
0.48,-0.97,1
-0.91,0.38,1
0.1,0.96,1
0.4,-0.13,-1
0.03,0.53,1
-0.31,0.53,1
0.62,0.38,1
-0.01,0.84,-1
0.88,-0.67,1
0.71,0.87,1
0.83,0.16,1
-0.98,-0.62,1
0.91,0.74,-1
0.27,0.66,1
0.04,-0.21,-1
-0.37,0.72,-1
-0.96,-0.36,1
-0.5,0.44,-1
-0.41,-0.93,-1
-0.54,0.17,-1
-0.09,-0.32,-1
-0.67,0.11,1
0.91,0.25,-1
-0.04,0.9,1
-0.47,0.51,1
-0.05,0.33,1
0.4,-0.07,1
-0.9,0.86,1
-0.47,0.2,1
-0.69,-0.76,-1
0.49,0.64,-1
0.53,0.78,-1
0.28,-0.78,-1
0.55,-0.52,1
0.42,0.94,1
0.79,0.04,-1
-0.77,0.73,-1
0.98,0.43,1
0.07,0.5,-1
0.28,0.38,-1
0.6,0.78,1
-0.74,-0.44,1
-0.5,-0.1,-1
0.94,0.73,-1
0.45,0.81,1
0.24,0.48,-1
-0.03,-0.2,-1
-0.83,0.58,1
0.36,0.6,1
-0.85,0,-1
0.9,-0.53,1
-0.81,0.57,1
0.38,-0.28,-1
-0.81,0.96,1
-0.25,0.84,1
0.41,-0.78,1
0.82,0.62,1
-0.39,0.67,-1
-0.86,0.59,-1
0.16,-0.66,-1
0.07,0.05,1
0.01,-0.92,1
0.92,0.84,1
-0.95,0.39,1
0.01,-0.53,1
-0.86,-0.53,-1
-0.94,-0.52,1
-0.17,-0.39,1
0.67,-0.09,1
-0.01,0.57,1
0.41,0.13,1
-0.48,-0.67,1
-0.19,0.17,1
0.65,0.28,1
0.76,0.86,-1
-0.53,-0.32,-1
0.59,0.63,-1
0.2,0.25,-1
-0.63,0.73,1
-0.95,0.39,1
-0.44,0.57,-1
-0.16,0.05,-1
-0.09,-0.17,1
0.51,0.67,1
0.29,-0.67,-1
0.59,0.17,1
-0.11,0.15,1
-0.46,0.28,1
-0.16,0.64,1
-0.31,0.21,1
-0.96,0.48,1
0.14,-0.49,-1
-0.15,-0.67,-1
0.5,1,-1
0.15,0.25,1
-0.48,0.17,1
-0.2,-0.91,1
0.31,0.33,1
-0.19,-0.91,1
-0.4,0.56,1
0.9,0.29,1
0.28,-0.72,-1
0.54,0.13,-1
-0.7,-0.1,1
-0.01,-0.53,-1
0.81,0.71,-1
0.8,-0.46,-1
-0.9,-0.07,-1
-0.79,0.76,1
-0.97,0.18,1
-0.69,-0.97,-1
-0.06,0.07,1
0.55,-0.68,1
-0.98,0.86,1
-0.6,-0.48,-1
0.45,-0.91,1
0.85,0.92,1
0.09,0.08,1
0.12,0.1,-1
-0.83,0.75,1
-0.93,-0.81,-1
-0.95,0.03,-1
0.55,-0.84,1
-0.75,0.49,-1
0.4,0.82,-1
-0.11,0.45,-1
-0.45,0.94,1
0.68,-0.96,1
-0.76,0.51,-1
-0.47,0.78,-1
0.95,0.73,-1
0.22,0.73,-1
0.55,-0.72,-1
0.74,0.01,-1
-0.06,-0.49,-1
-0.44,0.46,1
-0.04,-0.79,1
1,0.86,1
0.58,-0.36,1
-0.63,-0.57,1
-0.28,-0.49,-1
0.52,-0.2,-1
0.31,0.77,1
0.22,0.44,-1
0.66,0.77,1
0.63,0.24,1
0.88,0.73,-1
-0.85,0.4,1
0.92,-0.49,1
0.31,-0.92,-1
0.85,-0.04,1
-0.61,0.17,-1
-0.06,-0.09,-1
-0.86,0.29,-1
0.02,0.76,1
0.16,-0.56,1
-0.04,0.39,-1
0.47,-0.62,1
0.35,0.39,1
-0.44,0.62,1
-0.47,0.49,1
-0.22,0.83,1
0.58,-0.02,1
0.43,0.02,-1
-0.59,-0.68,1
-0.29,0.55,-1
-0.06,0.58,1
0.2,0.58,1
0.06,0.06,1
-0.12,0.11,-1
-0.92,-0.39,1
0.64,0.02,-1
0.35,-0.45,-1
-0.9,0.12,1
-0.3,0.9,1
0.47,0.55,-1
-0.39,-0.98,1
0.13,-0.99,1
-0.37,0.16,-1
-0.82,-0.38,1
0.18,-0.77,1
0.36,0.7,-1
0.59,-0.13,1
-0.58,0.58,1
0.6,0.98,1
1,-0.53,-1
0.64,-0.34,1
0.28,0.19,-1
0.42,-0.06,1
-0.37,-0.94,-1
-0.06,-0.22,1
-0.65,-0.12,1
-0.15,-0.09,1
0.38,-0.4,1
0.26,-0.64,-1
0.56,-0.81,1
0.14,-0.26,1
-0.2,-0.42,1
0.37,0.28,1
-0.85,0.49,1
-0.61,-0.66,1
-0.05,0.34,-1
0.7,0.63,1
0.83,0.75,1
-0.51,0.98,1
-0.44,-0.27,1
-1,-0.87,-1
0.63,0.34,-1
0.69,0.03,-1
-0.64,-0.42,-1
-0.79,0.6,-1
0.35,0.54,1
0.51,0.75,-1
-0.52,-0.84,-1
-0.7,0.66,1
-0.01,0.83,1
-0.14,0.75,1
-0.67,-0.86,-1
0.74,-0.41,1
-0.87,0.6,1
0.35,-0.96,1
-0.79,0.71,-1
0.36,-0.03,-1
-0.21,-0.61,1
-0.86,-0.68,-1
-0.53,-0.84,-1
-0.24,0.62,1
0.22,-0.79,-1
-0.75,-0.77,-1
0.94,-0.3,1
0.67,0.43,-1
0.83,-0.35,1
-0.02,-0.02,1
0.14,0.47,1
0.09,-0.05,-1
0.17,0.31,1
0.54,0.25,1
0.95,-0.12,1
-0.69,-0.61,-1
0.05,-0.83,-1
0.16,-0.44,-1
-0.97,0.14,1
-0.91,-0.02,1
-0.71,-0.73,1
0.53,-0.43,1
0.46,-0.94,1
-0.54,0.16,1
0.34,-0.99,-1
-0.43,0.03,-1
-0.83,0,-1
0.98,0.14,-1
0.42,-0.79,1
-0.21,0.4,-1
0.46,0.51,1
-0.34,0.92,-1
0.93,-0.03,-1
-1,0.3,-1
-0.71,-0.17,-1
0.97,0.98,1
-0.81,-0.37,1
-0.98,-0.26,1
-0.75,0.24,1
0.16,-0.17,1
0.81,0.43,1
-0.27,-0.31,1
0.53,-0.58,1
-0.61,0.84,-1
-0.53,0.2,-1
0.95,-0.2,-1
-0.97,0.39,1
-0.78,-0.97,-1
0.46,0.87,-1
-0.45,0.82,-1
-0.77,-0.49,-1
-0.65,-0.56,1
0.65,-0.23,1
0.57,0.32,1
-0.3,-0.11,1
-0.08,0.08,-1
-0.06,-0.22,1
-0.4,0.78,1
-0.72,0.14,-1
0.59,-0.34,1
0.43,-0.21,1
-0.9,-0.39,1
0.51,0.41,-1
-0.52,-0.31,1
0.48,0.37,-1
0.15,-0.51,1
0.64,-0.64,1
0.02,0.53,-1
-0.68,0.29,-1
0.91,-0.94,1
0.47,-0.02,1
0.68,-0.35,1
-0.98,-0.7,1
-0.21,-0.87,-1
-0.51,-0.34,1
-0.81,-0.88,-1
0.42,0.42,1
0.48,-0.82,1
0.17,-0.42,1
0.23,-0.73,1
-0.42,0.23,1
0.36,0.02,1
0.69,0.47,1
0.59,0.33,1
-0.26,0.34,-1
0.53,0.07,1
0.65,-0.94,1
-0.66,0.54,1
-0.24,-0.44,-1
0.58,-0.91,1
0.57,0.33,1
-0.34,0.55,1
-0.11,-0.5,-1
0.58,-0.2,1
-0.13,-0.34,1
-0.81,-0.76,1
-0.2,-0.57,-1
-0.47,0.06,-1
-0.61,-0.2,1
-0.65,0.42,1
0.93,-0.92,1
-0.11,-0.23,1
0.43,-0.18,1
0.07,0.11,1
0.55,0.68,-1
-0.27,0.9,1
-0.3,0.44,1
-0.14,-0.38,1
-0.29,0.95,1
-0.29,0,-1
0.83,-0.68,1
0.44,-0.65,1
-0.98,0,1
-0.1,0.26,1
-0.31,-0.96,1
-0.33,-0.06,1
-0.12,-0.38,1
0.63,-0.66,1
-0.33,0.51,-1
0.87,0.09,1
-0.92,-0.83,1
0.43,-0.47,-1
-0.42,0.23,1
-0.83,-0.98,1
-0.35,0.64,-1
0.98,-0.61,-1
0.91,-0.96,1
0.13,0.87,1
-0.97,-0.69,1
-0.15,-0.21,1
-0.98,0.27,-1
0.29,0.34,1
-0.02,0.9,1
-0.71,0.93,-1
0.97,-0.64,1
-0.77,0.63,-1
0.95,-0.48,1
0.32,0.31,1
-0.43,-0.08,1
-0.74,-0.23,1
-0.34,-1,1
0.93,0.8,1
-0.84,0.11,-1
-0.26,0.32,1
0.85,-0.62,1
0.69,0.71,-1
-0.38,-0.99,1
-0.21,0.93,1
0.94,-0.69,1
-0.89,0.56,-1
-0.33,-0.24,1
-0.92,0.33,1
